thuyg20_data\F001_001.wav	biz nechche yil tirishish arqiliq bu qaqas yerni axiri munbet étizgha aylandurduq
thuyg20_data\M046_003_1.wav	jamaning ichide bolsa hajim
thuyg20_data\M044_017_2.wav	uning yénida eng dangliq doxtur jakbujang séstralar bilen paypétek bolmaqta idi
thuyg20_data\M046_003_2.wav	mexmut muhiti sabit damolla bashliq herbiy mülkiy erbablar we yurt mötiwerliri birinchi septe bashlirini égip olturup
thuyg20_data\M046_003_3.wav	yoghan sellilik qéri imamning xutbisige ixlas bilen qulaq salmaqta idi
thuyg20_data\M046_006_1.wav	chaqiliq nahiyesining kona sheher xarabisidin tépilghan
thuyg20_data\M046_006_2.wav	türk ronik yéziqidiki yettinchi esirlerge mensup chüsh tebiri bolghan irq bitig yuqiriqidek qarashlarning yene bir muhim delilidur
thuyg20_data\M046_010_1.wav	bu eserde cherchendin chiqip shimalghan qiypash halda sherqqe qarap yigirme chaqirim yürse tatrangdin
thuyg20_data\M046_010_2.wav	derya boylap yetmish chaqirim yürse su böske washshehiri kentige kelgili bolidu
thuyg20_data\M046_011_2.wav	aqayid zörüriye namliq esiridin bir aydek ders ötken
thuyg20_data\M046_011_1.wav	deslepte yéngisarliq toxti molla bilen musa qariy dégen kishiler ataqliq alim abduqadir damollining
thuyg20_data\M046_013_1.wav	frank kidson en’giliyilik qoshaq tetqiqatchisi bolup
thuyg20_data\M046_014_1.wav	mashinining kozupi quruq bolup kökke mayil sirliri öngüshke bashlighan u mashinilarning
thuyg20_data\M046_013_2.wav	u bir ming toqquz yüz on beshinchi yili élan qilghan en’gliye xelq qoshaqliri nezeriyesi namliq esiride xelq qoshaqlirini töwendikidek türlerge bölgen
thuyg20_data\M046_014_2.wav	ishlitilginige xéli bolghanliqi hem bu yollarda köp mangghanliqi bilinip turatti
thuyg20_data\M046_015_1.wav	kamil istédatliq rastchil pasahetlik imam ebul putuh abdul ghappar özining tarixi kashigher dégen esiride sutuq bughraxan bilen emir reshid
thuyg20_data\M046_015_2.wav	alahide tilgha élip türk elliride eng deslep islam dinigha kirgini shash éli idi dégen
thuyg20_data\M046_016_2.wav	nara yasighan uzun köwrük arqiliq déngizdin ötüp lanka ariligha baridu
thuyg20_data\M046_016_1.wav	rama maymun padishahi sugriwa bilen ittipaq tüzüp maymun we éyiqlardin teshkillen’gen zor qoshunni bashlap
thuyg20_data\M046_017_1.wav	buning üchün sazej hélilisining posti qara hélile sériq yögey bespayej heshqipichek uruqi
thuyg20_data\M046_018_1.wav	üjme derixini körüp yaki méwisini yep chüsh körse kishilerge paydisi tégidighan
thuyg20_data\M046_017_2.wav	sanalarning her biri on gramdin élip qa’ide boyiche soqup tasqap arilashturup talqan qilinidu
thuyg20_data\M046_018_2.wav	saxawetlik qehriman qeyser qedirlik bayliqi yétip ashqudek derijide bay bolushning béshariti dep qarilidu
thuyg20_data\M046_019_1.wav	süre enfalni oqughanliqini chüshide körse düshmenning üstidin ghalib kélip
thuyg20_data\M046_019_2.wav	nurghun gheniymet mal dunyagha ige bolidighanliqining béshariti dep qarilidu
thuyg20_data\M047_002_1.wav	bu merkezning mu’awin mudiri yuriy dinisuw mawzulni muwapiq asrighanda we waqtida rémont qilip turghanda léninning jesitini yüz yil hetta uzaq saqlighili bolidu
thuyg20_data\M047_002_2.wav	bundaq bolghanda kishiler rusiye we dunyagha zor tesir körsetken dahiyni uzaqqiche yad étip turalaydu dédi
thuyg20_data\M047_004_1.wav	turuntudiki bir xenzuche axbarat wasitisining bash muherriri jékéjiya öz qarishini tilgha élip
thuyg20_data\M047_013_2.wav	süweysh shirkiti we ahach guruhi shirkiti bilen kélishim imzalap mushu ikki shirket bilen ereb birleshme xelipilikining ebuzebida
thuyg20_data\M047_013_1.wav	firansiye axbarat wasitilirining yéqinda ashkarilishiche néfit sahesidiki eng chong shirket dodar guruhi
thuyg20_data\M047_004_2.wav	awwal in’glizche gézittiki doktor jyanggobingning ölüwélish weqesi dégen mawzuluq xewerdin neqil keltürüp lafxid junggoning muddi’asidin endishe qildi dédi
thuyg20_data\M047_013_3.wav	ikki jayda yawropa su bésimliq yadro ré’aktorini birlikte qurup chiqish arqiliq yadro énérgiye sahesige yürüsh qilishni pilanlighan
thuyg20_data\M047_015_2.wav	aptonom rayonluq xelq qurultiyi da’imiy komitétining mudiri abduréhim hamid aptonom rayonluq siyasiy kéngeshning re’isi esqet kirimbay aptonom rayonluq partkomning mu’awin shujisi
thuyg20_data\M047_015_1.wav	junggo kommunistik partiyesi merkizi komitét siyasiy byurosining ezasi aptonom rayonluq partkomning shujisi wang léchüen
thuyg20_data\M047_014_1.wav	dunyadiki eng chong sémont ishlepchiqirish shirkiti firansiye rafaj shirkiti jush urup rawajliniwatqan ottura sherq binakarliq sahesidiki ornini kücheytish üchün
thuyg20_data\M047_014_2.wav	yéqinda misirdiki bir shirketni on ikki milyard toqquz yüz milyon dollargha sétiwalidighanliqini jakarlidi
thuyg20_data\M047_015_5.wav	siyasiy komissari shémochyen qatarliqlar gül chembirek ewetip teziye bildürdi
thuyg20_data\M047_015_3.wav	aptonom rayonning muweqqet re’isi nur bekri aptonom rayonluq partkom da’imiy komitétining ezasi intizam tekshürüsh komitétining shujisi fu chyang
thuyg20_data\M048_001_1.wav	yene bir nersini untup qalghili tas qaptimen qattiq diskining ichide baffér deydighan bir uchur saqlash orni bolup
thuyg20_data\M047_015_4.wav	jé xé ministirliqining mu’awin ministiri lyujin’go jé xé ministirliqi ot öchürüsh idarisining bashliqi go tyénen
thuyg20_data\M048_002_1.wav	mu ellim bizge makswél iskender zulqerneyn adam smit boliwar krumwél awgust
thuyg20_data\M048_002_2.wav	plank réntgén arandéz péwsop grum qatarliq shexslerning tarixini sözlep berdi
thuyg20_data\M048_001_3.wav	andin kompyutér ichki saqlighuchigha yollinidu yaki ichki saqlighuchitin qattiq diska texsisige yézilidu
thuyg20_data\M048_001_2.wav	qattiq diska texsiisige yézilidighan yaki oqulidighan uchurlar awwal mushu orun’gha téz sür’ette toshulup
thuyg20_data\M048_006_2.wav	andin kéyin rus kinezlirining birleshme qoshunini tarmar qildi
thuyg20_data\M048_006_1.wav	subutay batur bir ming toqquz yüz ellik beshinchi yili azuw déngizigha quyulidighan qalqa deryasining boyida awwal qipchaqlarni
thuyg20_data\M048_007_1.wav	farabi nasir ibni exmet zamanida ottura asiyagha bir qétim kélip siyasiy weziyet tüpeyli
thuyg20_data\M048_007_2.wav	bu yerde qalalmay sultan seypud huzurigha seper qildi
thuyg20_data\M048_013_2.wav	mejüni muqewwi qatarliq dorilarni ishlitip bérish kérek
thuyg20_data\M048_013_1.wav	méngidiki buzuq xiyallarni tashlatquzush méngisini küchlendürüsh üchün mejüni nujah xémiri merwayit
thuyg20_data\M048_019_2.wav	edirne radéch qatarliq jaylarda firansiye tajawuzchi armiyesining hujumini ünümlük tosidi
thuyg20_data\M048_019_1.wav	birinchi basquchta mustapa kamal partizanlarni bashlap
thuyg20_data\M048_023_1.wav	shimaliy wéy padishahimu lyangbawni elchi qilip ewetip
thuyg20_data\M048_023_2.wav	bir chalghu eswabi sekkiz muzikant on top qizil choz alte top renggareng shayi sowgha qildi
thuyg20_data\M048_024_1.wav	éli rametni hezriti xoja mexmut enjir peghnewidin we jahan xoja abduxaliq ghijdewanining tesewop yolidiki baghlinishdin alghan
thuyg20_data\M048_025_1.wav	tekshürüsh doklatida körsitilishiche oqughuchilar her küni mektepte jiddiy bir künni ötküzgendin bashqa köp waqit serp qilip
thuyg20_data\M049_001_2.wav	sehwsegeklik keshf arif ehwal maqamlar dégen’ge oxshash atalghular meydan’gha keldi
thuyg20_data\M048_025_2.wav	mektep tapshuruqi we a’ile bashliqi orunlashturghan derstin sirtqi tekrar tapshuruqini ishleydiken tekrar kursi we kurzhiklargha qatnishidiken
thuyg20_data\M049_002_1.wav	dunya bokschilar kéngishi yéqinda boks padishahi léwésning
thuyg20_data\M049_001_1.wav	shuning bilen ularning sözliride yalghuzluq fena ittihad birlishish hulul sukrhoshsizlinish
thuyg20_data\M049_002_2.wav	yigirme birinchi iyun los anzhélista ukra’ina boks mahiri kirizhchénko bilen musabiqilishidighanliqini jakarlidi
thuyg20_data\M049_003_2.wav	qisquchluq we tasmiliq uruq chüshürgüchni öz ichige alidu
thuyg20_data\M049_003_1.wav	méxanik tipliq uruq chüshürgüch gorizontal diskiliq uruq chüshürgüch yantu diskiliq uruq chüshürgüch tik oyman chaqliq uruq chüshürgüch
thuyg20_data\M049_004_1.wav	parnikning témpératura nur su hawa qatarliq muhit shara’itini maslashturush ilmiy perwishni kücheytish
thuyg20_data\M049_005_1.wav	u horlandurup dawalash dora süyige chilinip dawalash boghum ariliqigha chüshken suni tartip élish dora tartish
thuyg20_data\M049_005_2.wav	shamche qoyush qatarliq dawalash usullirini qollinip yaxshi ünümge ériship keng xelq ammisining qollishi we hörmitige sazawer bolghan
thuyg20_data\M049_006_1.wav	bu yil atmish töt yashqa kirgen burmixan moldo ulughchat nahiyesidiki qirghiz charwichi bolup
thuyg20_data\M049_004_2.wav	terxemekning wégitatiwliq ösüshi bilen jinsiy ösüshining tengpungluqigha kapaletlik qilish kérek
thuyg20_data\M049_007_2.wav	gérmaniyening eng chétidiki bérchtésgadén’gha qarap uchup üchinchi impériyening bashliqi gitlér bilen körüshüsh üchün mangdi
thuyg20_data\M049_006_2.wav	on toqquz yéshida qarachal dönggörmö béli tagh éghizi da chégra qoghdighuchi bolghandin buyan
thuyg20_data\M049_007_1.wav	toqquzinchi ayning on beshinchi küni yetmish yashliq chémbérlén tunji qétim ayropilan’gha olturup yette sa’etlik uzun musapini bésip
thuyg20_data\M049_006_3.wav	yashliqini wetinimizning chigrini qoghdash ishlirigha ün tinsiz béghishlighan
thuyg20_data\M049_009_1.wav	jon xorstilning riqabetchisi bollard élliswortjon xorstilni qoralni ösmürlerge basqunchiliq qilghanlarni öz ichige alghan
thuyg20_data\M049_009_2.wav	jinayetchilerge sétip bérishni terghib qiliwatidu dep tenqid qildi
thuyg20_data\M049_010_2.wav	garazh ichide bir üzüm aqlash eswabi yasimaq üchün hepilishiwatqanliqini bayqap qéliptu
thuyg20_data\M049_010_1.wav	künlerning biride u bikarchiliqta uniwérsitétining yénidiki üzümlükke bérip u yerde bir tentek yigitning
thuyg20_data\M049_014_2.wav	oqughuchilarning jem’iyetke bolghan mes’uliyetchanliq tuyghusini tiklep shexsiy pisxikisini normal tereqqiy qilishqa yétekleydu
thuyg20_data\M049_013_1.wav	bu yer chaqiliq yandashqaq miren paxtabulaq döngköl saslen’ger
thuyg20_data\M049_013_2.wav	shor’éghil lawza qoshlengze yétim éghil
thuyg20_data\M049_013_3.wav	döqash qumquduq qoshquduq bolup qoshquduqtin toxolu oymanliqighiche yene on üch öteng bar
thuyg20_data\M049_015_2.wav	keng kölemlik namayish qiliwatidu
thuyg20_data\M049_017_2.wav	kon’go uburin qatarliq budda ibadetxaniliri tam resimlirige uslub jehette tesir körsetken
thuyg20_data\M049_017_1.wav	yaponiyening ping’en xéd’an zamanisi lensang kamakura zamanisdiki wén lén’gézan mayiyin
thuyg20_data\M049_015_1.wav	intayin az perq bilen méksika zungtung saylimida meghlup bolghandin kéyin lopéz owlador kishilerge rehberlik qilip
thuyg20_data\M049_018_1.wav	qoruqning aldigha örük üjme alma amut shaptul anar gilas
thuyg20_data\M049_018_4.wav	kendir zarangza qatarliqlar térilatti
thuyg20_data\M049_018_3.wav	yapsarlap yer échilghan bolup yerge bughday qonaq qoghun tawuz chamghur sewze
thuyg20_data\M049_018_2.wav	yangaq badamlardin kengri bagh qilin’ghan baghqa
thuyg20_data\M049_020_1.wav	nurghunlighan yaramliq iqtidarliq oqutquchilar bihude tartip chiqirilip jismaniy we rohiy jehettin chidap bolghusiz zerbige uchrap
thuyg20_data\M049_019_2.wav	baj tapshurghuchi addiy hésablash usuli boyiche alte pirsentlik baj élish nisbitide qoshulma qimmet béji tapshuridu
thuyg20_data\M049_019_1.wav	wakaliten sétish dukanliri wakaliten satqan buyumlar we göröxanilar satqan qayturulmaydighan buyumlarda
thuyg20_data\M049_020_2.wav	bimehel xizmitidin ayrilishqa mejbur boldi yaki ikkinchi sepke chékindi
thuyg20_data\M049_022_1.wav	uyghur tébabet xadimlirini bashlap langru téghining métir sunseldüy betnish sunus chambush
thuyg20_data\M049_022_2.wav	pusha qatarliq jaylirigha chiqip atmish xildin artuq ot chöp doridin bir yüz on ikki taghar yighip kélip
thuyg20_data\M049_022_3.wav	yerlik dorilarni keng kölemde ishlitishke töhpe qoshqan
thuyg20_data\M050_005_1.wav	bu eldin ésil at éshek shir aq pil tögiqush tuxumi ünche merwayit eynek showpu derixi kehriwa mesr sérdolik kristal pipi
thuyg20_data\M050_005_2.wav	xoruj lüténg qizil yaqut almas altun kümüsh jez mis tömür sinik kimxab shayi kosara tékmet xuna
thuyg20_data\M050_005_3.wav	warnaka sendel derixi qatarliqlar chiqidu
thuyg20_data\M050_008_1.wav	yene bir yil ötkende u amérikiliqning shirkiti ishligen mehsulat junggo shirkiti ishligen mehsulatigha qarighanda
thuyg20_data\M050_008_2.wav	baha jehettin köngüldikidek bolmighachqa hem iqtidari jehettin yaponiyege yetmigechke shirketni sétiwetti
thuyg20_data\M050_013_1.wav	biz ottura asiyadiki eprasiyap berehshah penjikent qatarliq qedimki sheher xarabiliride qismen bolsimu saqlinip qalghan heykeltirashliq
thuyg20_data\M050_009_1.wav	kün bilen qaplan’ghan qolyazmining uzunluqi on sekkiz santimétir kengliki on bir santimétir
thuyg20_data\M050_009_2.wav	qélinliqi töt santimétir bolup bash teripige ghérib senem dastani uningdin kéyin sultani jemjeme dastani axirigha méwiler wesfi namliq shé’ir köchürülgen
thuyg20_data\M050_013_2.wav	binakarliq we tam resimi nemunilirini buninggha misal qilishimiz mumkin
thuyg20_data\M050_014_1.wav	shinxey inqilabi qozghalghandin kéyin manjular yasinip qachmaqchi boptimish xangjuluqlar terep tereptin charlap gumanliq kishiler yoluqup qalsa uninggha jubey jushiju
thuyg20_data\M050_015_2.wav	mügdep olturup kétiduki ötken kechken’ge qaway dése jimi adem tonush idi dep maxtiniptu xalmirat mu nöwitide
thuyg20_data\M050_014_2.wav	toqquz yüz toqsan toqquz dep éytquzidiken manjular bolup qalsa ular jezmen guwbey guw shiguw dep oquydiken
thuyg20_data\M050_015_1.wav	bizning jaghistayning itlirini démeysen kechqurunluqi derwaza aldigha chiqip éngikini ikki qolning üstige qoyup
thuyg20_data\M050_016_2.wav	suning bixeterliki mesilisini aldin hel qilish kérek
thuyg20_data\M050_016_1.wav	yézilarda ichimlik su bixeterliki qurulushini tézlitip yuqiri ftorluq yuqiri arsnliq bulghan’ghan su mesilisini we qan shorighuch qurt késili bar jaylardiki ichimlik
thuyg20_data\M050_017_2.wav	qazaqistanda chégra ikki ming alte namliq keng kölemlik manéwir ötküzüp ottura asiya rayonida künséri qutrawatqan ékstirmistlargha qandaq taqabil turushni meshiq qildi
thuyg20_data\M050_017_1.wav	yigirme üchinchi awghust qirghizistanning quruqluq déngiz hawa armiye qisimliri kolléktip xewpsizlik shertnamisi teshkilati ramkisida
thuyg20_data\M050_018_1.wav	orda tardush qaghanning yami qaghan’gha ushtumtut hujum qozghishidin ensirep jangwgha ikki tümen qoshun bilen mudapi’ede turush deyju bashbughi xenxong
thuyg20_data\M050_019_2.wav	lékin qaysi neshriyat qachan nede élan qilinip kimning alqishigha érishti buni bilelmeyla qaldim
thuyg20_data\M050_018_2.wav	yongkang törisi liyawwang wéyjuw aymaq bégi lyulong qatarliqlarning piyade we atliq bolup bir tümen kishilik qoshun bilen xéng’enni saqlishi toghrisida yarliq chiqardi
thuyg20_data\M050_019_1.wav	elwida qoral dégen romanni bir yazghuchi terjime qilip alqishqa érishken dep terjimihaligha bek jiq yézip ketti
thuyg20_data\M051_001_1.wav	xelchem islam delilqan mamiqan xojixan hakimof asanbék turdi jang shyuming abduqadir nesirdin yaw yungféng
thuyg20_data\M050_021_2.wav	shunga pichaq serkisi bolushqa elwette biz munasip
thuyg20_data\M051_001_2.wav	sérjé shéripqan qatarliqlarmu kolléktip qutluqlash pa’aliyitige qatnashti
thuyg20_data\M050_021_1.wav	chawshyendin wéytnamghiche afghanistandin iraqqiche pütün dunyada qan kéchip jeng qildim manga robiro kelgüdek düshminimmu chiqmidi
thuyg20_data\M051_002_2.wav	bigunah puqralargha ittirip qoyushni oylawatamsen
thuyg20_data\M051_002_1.wav	sen wuyizung on tümendin artuq küchlük qoshun bilenmu kidanlardin meghlup bolup ulargha toxtawsiz ilgirilesh pursiti yaritip bergen turuqluq mes’uliyetni
thuyg20_data\M051_006_1.wav	bu hedin albert fon lekok nikolay kaserin makartney gunnar alferd yarring
thuyg20_data\M051_007_2.wav	alte parche muhakimini yézip qoysam anglishimche egerdégen hökümet teleppuzi béshimgha yéghiwatatti
thuyg20_data\M051_008_1.wav	zeherlik ösümlükler terkibidiki zeherlik maddilarning türi xéli köp bolup asasliqi organik kislata ösümlük ishqari floris
thuyg20_data\M051_007_1.wav	qelem tewretken bir qanche yashning béshigha qamash étish iz déreksiz qiliwétish apiti chüshüwatsa xet sani beshke yetmigen
thuyg20_data\M051_006_2.wav	rahib otani qatarliqlarning uyghurlar heqqidiki xatiriliri idi
thuyg20_data\M051_009_1.wav	sha’ir shélléyning ipadilesh usuligha kelsek qedimi grék dramiliri we tragédiyiliridiki ipadilesh usullirini shéksipérning tragédiyiliridin
thuyg20_data\M051_010_1.wav	zuhd uqumi kufe besrelerde ibrahim ibni edhem malik ibni diynar elhafiy edewiyye
thuyg20_data\M051_009_2.wav	semyul békkétning dramiliridin we hettaki xarold pintérning dramiliridin tépish mumkin
thuyg20_data\M051_010_2.wav	abdulwahid ibni zeydke oxshighan zahidlarning chongliri arqiliq burunqi zahidlarda körülüp baqmighan
thuyg20_data\M051_011_2.wav	shükrichilik hesetxorluq xushametchilik zinaxorluq illetliri éghir
thuyg20_data\M051_012_1.wav	eqilliq muzat derhal dadisining kitabxanisigha yügürüp kirip yangaq yaghichida yasalghan kitab qazisidin nepis ishlen’gen
thuyg20_data\M051_011_1.wav	millet gewdiside mehkumluq rohsizliq chüshkünlük nadanliq qashshaqliq tepriqichilik qana’etkoyluq
thuyg20_data\M051_012_2.wav	bir kitabni sughurup aldi pi’anino orundiqining üstige qoyup axirida yene bir nechchini élip destilep qoyup
thuyg20_data\M051_012_3.wav	pi’aninogha tayinip asta pi’anino orunduqigha yamiship chiqti
thuyg20_data\M051_013_2.wav	damolla binni quddus mewliyege ikki dunyaliq halal xotunluqqa berdilimu
thuyg20_data\M051_013_1.wav	özliriki molla qariy töt musulmanning aldida chahar sher’i ömür birle ehet qarimining sulbiye qizi rozixanni wakaliten ishan
thuyg20_data\M051_014_1.wav	alte ming besh yüz seksen birinchi yili arxé’ologlar gérmaniyening
thuyg20_data\M051_014_2.wav	dof shehiri etrapigha jaylashqan né’an jilghisining wirdixif öngküridiki bir iptida’iy ademning göridin bir ademning
thuyg20_data\M051_014_3.wav	tashqa aylan’ghan bash söngiki we bir qanche iskilitini tapqan
thuyg20_data\M051_018_1.wav	giruziye parlaméntining bashliqi burga nadzé rusiye terep ofétsirlirining tutqun qilin’ghanliqigha heddidin ziyade keskin pozitsiye tutti bu muwapiq
thuyg20_data\M051_018_2.wav	yolluq qayturulghan inkas emes dep qaridi
thuyg20_data\M051_020_2.wav	séto ichki déngizi arqiliq chong quruqluq medeniyitini kénkining sherqidiki bu rayonlargha kirgüzidighan qapqaq idi
thuyg20_data\M051_020_1.wav	yayo’iy dewride yamato kanuchi sétso etrapliri
thuyg20_data\M051_021_1.wav	memliketlik xelq qurultiyi wekili rugaw sheherlik komitétning shujisi chénxüyjöen töt muxbirning ziyaritini qobul qilghanda mundaq deydu
thuyg20_data\M051_021_2.wav	zunglining doklati heqiqetni emeliyettin chiqish qilghan bolup énérgiyeni téjesh
thuyg20_data\M051_021_3.wav	serpiyatni töwenlitish nishanining emelge ashmighanliqini qilchilikmu yoshurmidi bu hökümitimizning emeliyetchil mes’uliyetchan hökümet ikenlikidin dérek béridu
thuyg20_data\M051_022_1.wav	igilinishiche teptish organliri jyangshidiki shyung shinshing délosi enxuydiki wang yunglin délosi lyawningdiki rén shiwéy
thuyg20_data\M051_022_2.wav	sung péngféy délosi béyjingdiki xu jemeti aka ukilar délosi qatarliqlarni bir terep qildi
thuyg20_data\M051_023_1.wav	kélnikliq ipadiliri we ayallar bölümidiki tekshürüsh netijilirige asasen di’agnoz qoyush anche tes emes
thuyg20_data\M051_023_2.wav	eger baliyatqu boyni zédisi ikkinchi derijige yetken bolsa baliyatqu boynidin suwalma élip tekshürüp rak hüjeyrining bar yoqluqini éniqlaymiz
thuyg20_data\M051_025_1.wav	abdul qadir marakesh sultanining qéshigha bérip panahlinidu shunga töt ming töt yüz seksen birinchi yili firansuzlar kinez jo’inwiléning bash
thuyg20_data\M052_003_1.wav	eksiche qilip éytqanda junggoning fé’odalliq tüzümide uchigha chiqqan erler hökümranliqi pelsepe tüzümdiki bir jem’iyette bir ayalning padishahliq ornigha chiqip bundaq zor qiyinchiliqlarni yéngip nurghun egir toqayliqlarni béshidin ötküzüshi üchün
thuyg20_data\M052_002_2.wav	adil shundaqla mirza hüseyin qatarliqlarning hemmisi edebiyat munbirige chiqqan
thuyg20_data\M052_003_2.wav	qanchilik jasaretning kétidighanliqini körüwélishqa bolatti
thuyg20_data\M052_005_1.wav	ezeldin zeher zoqumi on ghérich naz xulqi yüz ghérich hösinarxanning bir külüp
thuyg20_data\M052_026_1.wav	til kéchikip chiqqan balilar choqum döt hésablinamdu
thuyg20_data\M052_005_2.wav	on xuylinip yilandek tolghinip sirliq külüshliridin mest bolup ketken toxtining közige haramdin bolghan méyip balimu körünmidi
thuyg20_data\M052_026_2.wav	natayin chünki balilarning eqliy qabiliyitining yuqiri töwenliki yalghuz tilni öz ichige élipla qalmay yene tepekkur put qol meshghulati qatarliq nurghun tereplerni öz ichige alidu
thuyg20_data\M053_008_1.wav	kéyin dalyende eyni chaghdiki
thuyg20_data\M053_008_2.wav	do’oglas namliq dangliq ayropilan’gha olturup chawshyen hawa teweliki arqiliq sowét ittipaqining yiraq sherqtiki
thuyg20_data\M053_008_3.wav	xabarowski shehirige andin chita yéngi sibiriye
thuyg20_data\M053_008_4.wav	siwildrowiski arqiliq besh alte kün seper qilip altinchi ayning yigirme altinchi küni moskwagha barghan
thuyg20_data\M053_009_1.wav	bezibir pishshiqlap tawlash dawamida sulfur di’oksidliq islash yaki ös kislata tuzi éritmisi bilen bir terep qilinsimu
thuyg20_data\M053_009_2.wav	janliqlarning janlinishini tizginligili bolidu
thuyg20_data\M053_010_1.wav	hazir her qaysi jaylar téxi emdiliktin el boluwatqan bolghachqa
thuyg20_data\M053_010_2.wav	waqtinche bashbughiliqni ötisimu bolidu lékin yerken qeshqerni tinjitsaq musulmanlarni emin tapquzushta méningche
thuyg20_data\M053_012_1.wav	qaghanning inisi onmus qatarliqlar we yéshin
thuyg20_data\M053_012_2.wav	barghut nagchur tékin qatarliqlar özlirining qowmilirini bashlap tyendé qoruligha yétip keldi
thuyg20_data\M053_010_3.wav	musulmanlarni bashbughliqqa teyinlesh hajet emes
thuyg20_data\M053_012_3.wav	we shu yerde soda sétiq qilip turmush kechürdi hemde bey’et qilishqa ijazet soridi
thuyg20_data\M053_013_1.wav	yene dachshuy xendang shixé bolung shyawshshen sangshyang
thuyg20_data\M053_013_2.wav	chinshuy qatarliq chang elliri bolup ularning örp aditi qopal déngji changliriningkige oxshimaydu
thuyg20_data\M053_014_1.wav	u ghar éghizida toxtaptu güllep yatqan yer yüzige hawareng déngizgha issiq
thuyg20_data\M053_014_2.wav	yopyoruq dunyagha qaraptu shu chaghda u qayghugha chömüptu qorquptu
thuyg20_data\M053_015_1.wav	kaliforniye shtatining bashliqi anod shiwadsén’gir milad bayrimiliq dem élish mezgilide a’ilisidikiler bilen bille qar téyilghili barghan idi
thuyg20_data\M053_016_1.wav	mekitlik hüsiyin yehya qatarliq sekkiz neper muqamchi ilgiri kéyin bolup firansiye yaponiye
thuyg20_data\M053_016_2.wav	en’gliye qatarliq döletlerge chiqip oyun qoyup bu medeniyet miraslirimizni dunya sehniside namayan qilghan
thuyg20_data\M054_029_1.wav	tutqaqliq késili éplépsiye depmu atilidu u ménge funksiyesining tuyuqsiz qisqa muddet ichide qalaymiqan bolushi tüpeylidin qozghilidighan késellik bolup
thuyg20_data\M055_004_1.wav	shuni qisqichila éytip ötmekchimizki hoquq intayin muhim ijtima’iy munasiwet we qanuniy imtiyaz katégoriyesi bolup jem’iyetning
thuyg20_data\M054_029_2.wav	intayin murekkep bolghan bir xil uniwérsal késel
thuyg20_data\M055_004_2.wav	byurokratliq tüzülmisini berpa qilishtiki yuqiri töwen imtiyaz qurulmisini ornitishtiki
thuyg20_data\M055_004_3.wav	iqtisadiy we ilmiy bayliqlarning teqsimlinishi we özgirishini emelge ashurushtiki we siyasiy nishanning ishqa ashurulushini ilgiri sürüshtiki wasitidur
thuyg20_data\M055_005_1.wav	wallon rayonidiki aliy mektepler lézh uniwérsitéti yéngi léwén uniwérsitéti
thuyg20_data\M055_005_2.wav	flandér rayonidikiler léwén uniwérsitéti xént uniwérsitéti qatarliqlardur
thuyg20_data\M055_031_1.wav	mexmut xoja özbékchini mumkinqeder uyghurchilashturup ürümchidiki mötiwerliridin tahir beg exmetjan heyder ependi mensurjanbay xuseyin chanshéw qatarliq
thuyg20_data\M055_031_2.wav	bir munche kishilerning namlirini derhal tilgha élip özining shu kishiler bilen sowét konsuli namidin elchilikke kelgenlikini bildürdi
thuyg20_data\M057_005_1.wav	jamaning ichide bolsa hajim mexmut muhiti sabit damolla bashliq herbiy mülkiy erbablar we yurt mötiwerliri birinchi septe bashlirini égip olturup yoghan sellilik qéri imamning xutbisige ixlas bilen qulaq salmaqta idi
thuyg20_data\M057_008_1.wav	jümlidin ular kichik tuxrilar bolup chaqiliq rayonining ahalisi déyildi biz mana bulargha asasen chaqiliqning eyni waqittiki ahalisi chumullar emes
thuyg20_data\M057_013_1.wav	soghdiyanining shimali étil deryasi boylirida bolsa até’iz qasar baxu péchenek
thuyg20_data\M057_014_2.wav	dramatorgiye uyghur kinochiliqi qatarliq sahelerge béghishlan’ghan edebiy obzor teqriz tetqiqat maqalilerni élan qilip jem’iyette belgilik tesir qozghidi
thuyg20_data\M057_013_2.wav	juxey habéchqatarliq qowmlar bolup üch tümenche leshkiri bar
thuyg20_data\M057_014_1.wav	uningdin bashqa qawsilqan qamijan abdushükür muhemmet’imin qatarliq tenqidchilermu po’éziye prozichiliq
thuyg20_data\M057_015_1.wav	beni isra’il sürisi atmishinchi ayiti saffat sürisi bir yüz besh bir yüz töt
thuyg20_data\M057_015_2.wav	bir yüz üch bir yüz ikkinchi ayetliri fethi sürisi yigirme yettinchi ayiti chüsh allahning insanlargha bergen ulugh némiti
thuyg20_data\M058_004_1.wav	moskwa shehirining bashliqi luzhkow alahide chiraqliq saqchi mashinisini
thuyg20_data\M058_004_2.wav	zungtung zungli we bash poptin ibaret üchla kishi ishlitishke bolidu dédi
thuyg20_data\M058_006_1.wav	yighinda jé ké pé shinjang uyghur aptonom rayonluq yettinchi qurultiyi mu’awin bash katiplirining isimliki maqullandi
thuyg20_data\M058_007_1.wav	igilinishiche gérmaniyening düsséldorftiki bir meslihet bérish shirkitining mexsus junggo yaki gérmaniye mehsulatlirigha
thuyg20_data\M058_007_2.wav	chet elche isim qoyush kespi bar iken
thuyg20_data\M058_006_2.wav	ular beyjijyé ayup téyip jangmingli sungxaw qatarliqlar idi
